regcode,region,month,year,marriage,date
8.6e+10,Республика Карелия,ноябрь,2015,293,2015-11-01
8.6e+10,Республика Карелия,ноябрь,2016,293,2016-11-01
8.6e+10,Республика Карелия,ноябрь,2017,335,2017-11-01
8.6e+10,Республика Карелия,ноябрь,2018,262,2018-11-01
8.6e+10,Республика Карелия,ноябрь,2019,280,2019-11-01
8.6e+10,Республика Карелия,ноябрь,2020,217,2020-11-01
8.6e+10,Республика Карелия,декабрь,2006,452,2006-12-01
8.6e+10,Республика Карелия,декабрь,2007,578,2007-12-01
8.6e+10,Республика Карелия,декабрь,2008,446,2008-12-01
8.6e+10,Республика Карелия,декабрь,2009,453,2009-12-01
8.6e+10,Республика Карелия,декабрь,2010,427,2010-12-01
8.6e+10,Республика Карелия,декабрь,2011,522,2011-12-01
8.6e+10,Республика Карелия,декабрь,2012,441,2012-12-01
8.6e+10,Республика Карелия,декабрь,2013,396,2013-12-01
8.6e+10,Республика Карелия,декабрь,2014,389,2014-12-01
8.6e+10,Республика Карелия,декабрь,2015,409,2015-12-01
8.6e+10,Республика Карелия,декабрь,2016,321,2016-12-01
8.6e+10,Республика Карелия,декабрь,2017,328,2017-12-01
8.6e+10,Республика Карелия,декабрь,2018,299,2018-12-01
8.6e+10,Республика Карелия,декабрь,2019,305,2019-12-01
8.6e+10,Республика Карелия,декабрь,2020,248,2020-12-01
8.7e+10,Республика Коми,январь,2006,359,2006-01-01
8.7e+10,Республика Коми,январь,2007,397,2007-01-01
8.7e+10,Республика Коми,январь,2008,335,2008-01-01
8.7e+10,Республика Коми,январь,2009,460,2009-01-01
8.7e+10,Республика Коми,январь,2010,400,2010-01-01
8.7e+10,Республика Коми,январь,2011,392,2011-01-01
8.7e+10,Республика Коми,январь,2012,334,2012-01-01
8.7e+10,Республика Коми,январь,2013,425,2013-01-01
8.7e+10,Республика Коми,январь,2014,408,2014-01-01
8.7e+10,Республика Коми,январь,2015,375,2015-01-01
8.7e+10,Республика Коми,январь,2016,268,2016-01-01
8.7e+10,Республика Коми,январь,2017,315,2017-01-01
8.7e+10,Республика Коми,январь,2018,271,2018-01-01
8.7e+10,Республика Коми,январь,2019,265,2019-01-01
8.7e+10,Республика Коми,январь,2020,235,2020-01-01
8.7e+10,Республика Коми,февраль,2006,426,2006-02-01
8.7e+10,Республика Коми,февраль,2007,487,2007-02-01
8.7e+10,Республика Коми,февраль,2008,483,2008-02-01
8.7e+10,Республика Коми,февраль,2009,572,2009-02-01
8.7e+10,Республика Коми,февраль,2010,499,2010-02-01
8.7e+10,Республика Коми,февраль,2011,554,2011-02-01
8.7e+10,Республика Коми,февраль,2012,459,2012-02-01
8.7e+10,Республика Коми,февраль,2013,529,2013-02-01
8.7e+10,Республика Коми,февраль,2014,587,2014-02-01
8.7e+10,Республика Коми,февраль,2015,435,2015-02-01
8.7e+10,Республика Коми,февраль,2016,369,2016-02-01
8.7e+10,Республика Коми,февраль,2017,362,2017-02-01
8.7e+10,Республика Коми,февраль,2018,313,2018-02-01
8.7e+10,Республика Коми,февраль,2019,301,2019-02-01
8.7e+10,Республика Коми,февраль,2020,330,2020-02-01
8.7e+10,Республика Коми,март,2006,577,2006-03-01
8.7e+10,Республика Коми,март,2007,554,2007-03-01
8.7e+10,Республика Коми,март,2008,559,2008-03-01
8.7e+10,Республика Коми,март,2009,575,2009-03-01
8.7e+10,Республика Коми,март,2010,530,2010-03-01
8.7e+10,Республика Коми,март,2011,591,2011-03-01
8.7e+10,Республика Коми,март,2012,538,2012-03-01
8.7e+10,Республика Коми,март,2013,723,2013-03-01
8.7e+10,Республика Коми,март,2014,493,2014-03-01
8.7e+10,Республика Коми,март,2015,420,2015-03-01
8.7e+10,Республика Коми,март,2016,428,2016-03-01
8.7e+10,Республика Коми,март,2017,486,2017-03-01
8.7e+10,Республика Коми,март,2018,420,2018-03-01
8.7e+10,Республика Коми,март,2019,355,2019-03-01
8.7e+10,Республика Коми,март,2020,300,2020-03-01
8.7e+10,Республика Коми,апрель,2006,585,2006-04-01
8.7e+10,Республика Коми,апрель,2007,680,2007-04-01
8.7e+10,Республика Коми,апрель,2008,543,2008-04-01
8.7e+10,Республика Коми,апрель,2009,691,2009-04-01
8.7e+10,Республика Коми,апрель,2010,784,2010-04-01
8.7e+10,Республика Коми,апрель,2011,605,2011-04-01
8.7e+10,Республика Коми,апрель,2012,635,2012-04-01
8.7e+10,Республика Коми,апрель,2013,520,2013-04-01
8.7e+10,Республика Коми,апрель,2014,606,2014-04-01
8.7e+10,Республика Коми,апрель,2015,594,2015-04-01
8.7e+10,Республика Коми,апрель,2016,368,2016-04-01
8.7e+10,Республика Коми,апрель,2017,423,2017-04-01
8.7e+10,Республика Коми,апрель,2018,397,2018-04-01
8.7e+10,Республика Коми,апрель,2019,322,2019-04-01
8.7e+10,Республика Коми,апрель,2020,176,2020-04-01
8.7e+10,Республика Коми,мая,2006,190,2006-05-01
8.7e+10,Республика Коми,мая,2007,214,2007-05-01
8.7e+10,Республика Коми,мая,2008,300,2008-05-01
8.7e+10,Республика Коми,мая,2009,286,2009-05-01
8.7e+10,Республика Коми,мая,2010,254,2010-05-01
8.7e+10,Республика Коми,мая,2011,271,2011-05-01
8.7e+10,Республика Коми,мая,2012,288,2012-05-01
8.7e+10,Республика Коми,мая,2013,315,2013-05-01
8.7e+10,Республика Коми,мая,2014,323,2014-05-01
8.7e+10,Республика Коми,мая,2015,261,2015-05-01
8.7e+10,Республика Коми,мая,2016,279,2016-05-01
8.7e+10,Республика Коми,мая,2017,242,2017-05-01
8.7e+10,Республика Коми,мая,2018,199,2018-05-01
8.7e+10,Республика Коми,мая,2019,211,2019-05-01
8.7e+10,Республика Коми,мая,2020,88,2020-05-01
8.7e+10,Республика Коми,июнь,2006,861,2006-06-01
8.7e+10,Республика Коми,июнь,2007,831,2007-06-01
8.7e+10,Республика Коми,июнь,2008,719,2008-06-01
8.7e+10,Республика Коми,июнь,2009,827,2009-06-01
8.7e+10,Республика Коми,июнь,2010,772,2010-06-01
8.7e+10,Республика Коми,июнь,2011,978,2011-06-01
8.7e+10,Республика Коми,июнь,2012,877,2012-06-01
8.7e+10,Республика Коми,июнь,2013,895,2013-06-01
8.7e+10,Республика Коми,июнь,2014,796,2014-06-01
8.7e+10,Республика Коми,июнь,2015,719,2015-06-01
8.7e+10,Республика Коми,июнь,2016,605,2016-06-01
8.7e+10,Республика Коми,июнь,2017,679,2017-06-01
8.7e+10,Республика Коми,июнь,2018,578,2018-06-01
8.7e+10,Республика Коми,июнь,2019,461,2019-06-01
8.7e+10,Республика Коми,июнь,2020,333,2020-06-01
8.7e+10,Республика Коми,июль,2006,853,2006-07-01
8.7e+10,Республика Коми,июль,2007,893,2007-07-01
8.7e+10,Республика Коми,июль,2008,813,2008-07-01
8.7e+10,Республика Коми,июль,2009,984,2009-07-01
8.7e+10,Республика Коми,июль,2010,1121,2010-07-01
8.7e+10,Республика Коми,июль,2011,1126,2011-07-01
8.7e+10,Республика Коми,июль,2012,943,2012-07-01
8.7e+10,Республика Коми,июль,2013,928,2013-07-01
8.7e+10,Республика Коми,июль,2014,906,2014-07-01
8.7e+10,Республика Коми,июль,2015,1001,2015-07-01
8.7e+10,Республика Коми,июль,2016,778,2016-07-01
8.7e+10,Республика Коми,июль,2017,821,2017-07-01
8.7e+10,Республика Коми,июль,2018,609,2018-07-01
8.7e+10,Республика Коми,июль,2019,581,2019-07-01
8.7e+10,Республика Коми,июль,2020,493,2020-07-01
8.7e+10,Республика Коми,август,2006,925,2006-08-01
8.7e+10,Республика Коми,август,2007,1018,2007-08-01
8.7e+10,Республика Коми,август,2008,1188,2008-08-01
8.7e+10,Республика Коми,август,2009,965,2009-08-01
8.7e+10,Республика Коми,август,2010,889,2010-08-01
8.7e+10,Республика Коми,август,2011,1006,2011-08-01
8.7e+10,Республика Коми,август,2012,1036,2012-08-01
8.7e+10,Республика Коми,август,2013,1074,2013-08-01
8.7e+10,Республика Коми,август,2014,1019,2014-08-01
8.7e+10,Республика Коми,август,2015,805,2015-08-01
8.7e+10,Республика Коми,август,2016,622,2016-08-01
8.7e+10,Республика Коми,август,2017,699,2017-08-01
8.7e+10,Республика Коми,август,2018,735,2018-08-01
8.7e+10,Республика Коми,август,2019,597,2019-08-01
8.7e+10,Республика Коми,август,2020,450,2020-08-01
8.7e+10,Республика Коми,сентябрь,2006,845,2006-09-01
8.7e+10,Республика Коми,сентябрь,2007,871,2007-09-01
8.7e+10,Республика Коми,сентябрь,2008,767,2008-09-01
8.7e+10,Республика Коми,сентябрь,2009,843,2009-09-01
8.7e+10,Республика Коми,сентябрь,2010,802,2010-09-01
8.7e+10,Республика Коми,сентябрь,2011,986,2011-09-01
8.7e+10,Республика Коми,сентябрь,2012,738,2012-09-01
8.7e+10,Республика Коми,сентябрь,2013,798,2013-09-01
8.7e+10,Республика Коми,сентябрь,2014,729,2014-09-01
8.7e+10,Республика Коми,сентябрь,2015,600,2015-09-01
8.7e+10,Республика Коми,сентябрь,2016,549,2016-09-01
8.7e+10,Республика Коми,сентябрь,2017,588,2017-09-01
8.7e+10,Республика Коми,сентябрь,2018,457,2018-09-01
8.7e+10,Республика Коми,сентябрь,2019,466,2019-09-01
8.7e+10,Республика Коми,сентябрь,2020,445,2020-09-01
8.7e+10,Республика Коми,октябрь,2006,573,2006-10-01
8.7e+10,Республика Коми,октябрь,2007,661,2007-10-01
8.7e+10,Республика Коми,октябрь,2008,728,2008-10-01
8.7e+10,Республика Коми,октябрь,2009,701,2009-10-01
8.7e+10,Республика Коми,октябрь,2010,756,2010-10-01
8.7e+10,Республика Коми,октябрь,2011,723,2011-10-01
8.7e+10,Республика Коми,октябрь,2012,563,2012-10-01
8.7e+10,Республика Коми,октябрь,2013,557,2013-10-01
8.7e+10,Республика Коми,октябрь,2014,640,2014-10-01
8.7e+10,Республика Коми,октябрь,2015,524,2015-10-01
8.7e+10,Республика Коми,октябрь,2016,413,2016-10-01
8.7e+10,Республика Коми,октябрь,2017,416,2017-10-01
8.7e+10,Республика Коми,октябрь,2018,192,2018-10-01
8.7e+10,Республика Коми,октябрь,2019,372,2019-10-01
8.7e+10,Республика Коми,октябрь,2020,361,2020-10-01
8.7e+10,Республика Коми,ноябрь,2006,641,2006-11-01
8.7e+10,Республика Коми,ноябрь,2007,821,2007-11-01
8.7e+10,Республика Коми,ноябрь,2008,656,2008-11-01
8.7e+10,Республика Коми,ноябрь,2009,645,2009-11-01
8.7e+10,Республика Коми,ноябрь,2010,652,2010-11-01
8.7e+10,Республика Коми,ноябрь,2011,966,2011-11-01
8.7e+10,Республика Коми,ноябрь,2012,673,2012-11-01
8.7e+10,Республика Коми,ноябрь,2013,704,2013-11-01
8.7e+10,Республика Коми,ноябрь,2014,477,2014-11-01
8.7e+10,Республика Коми,ноябрь,2015,539,2015-11-01
8.7e+10,Республика Коми,ноябрь,2016,363,2016-11-01
8.7e+10,Республика Коми,ноябрь,2017,400,2017-11-01
8.7e+10,Республика Коми,ноябрь,2018,254,2018-11-01
8.7e+10,Республика Коми,ноябрь,2019,443,2019-11-01
8.7e+10,Республика Коми,ноябрь,2020,296,2020-11-01
8.7e+10,Республика Коми,декабрь,2006,686,2006-12-01
8.7e+10,Республика Коми,декабрь,2007,1000,2007-12-01
8.7e+10,Республика Коми,декабрь,2008,612,2008-12-01
8.7e+10,Республика Коми,декабрь,2009,658,2009-12-01
8.7e+10,Республика Коми,декабрь,2010,718,2010-12-01
8.7e+10,Республика Коми,декабрь,2011,1200,2011-12-01
8.7e+10,Республика Коми,декабрь,2012,738,2012-12-01
8.7e+10,Республика Коми,декабрь,2013,575,2013-12-01
8.7e+10,Республика Коми,декабрь,2014,594,2014-12-01
8.7e+10,Республика Коми,декабрь,2015,728,2015-12-01
8.7e+10,Республика Коми,декабрь,2016,457,2016-12-01
8.7e+10,Республика Коми,декабрь,2017,512,2017-12-01
8.7e+10,Республика Коми,декабрь,2018,242,2018-12-01
8.7e+10,Республика Коми,декабрь,2019,434,2019-12-01
8.7e+10,Республика Коми,декабрь,2020,285,2020-12-01
1.1e+10,Архангельская область,январь,2006,492,2006-01-01
1.1e+10,Архангельская область,январь,2007,507,2007-01-01
1.1e+10,Архангельская область,январь,2008,476,2008-01-01
1.1e+10,Архангельская область,январь,2009,569,2009-01-01
1.1e+10,Архангельская область,январь,2010,590,2010-01-01
1.1e+10,Архангельская область,январь,2011,478,2011-01-01
1.1e+10,Архангельская область,январь,2012,449,2012-01-01
1.1e+10,Архангельская область,январь,2013,480,2013-01-01
1.1e+10,Архангельская область,январь,2014,488,2014-01-01
1.1e+10,Архангельская область,январь,2015,453,2015-01-01
1.1e+10,Архангельская область,январь,2016,380,2016-01-01
1.1e+10,Архангельская область,январь,2017,415,2017-01-01
1.1e+10,Архангельская область,январь,2018,343,2018-01-01
1.1e+10,Архангельская область,январь,2019,327,2019-01-01
1.1e+10,Архангельская область,январь,2020,283,2020-01-01
1.1e+10,Архангельская область,февраль,2006,567,2006-02-01
1.1e+10,Архангельская область,февраль,2007,615,2007-02-01
1.1e+10,Архангельская область,февраль,2008,563,2008-02-01
1.1e+10,Архангельская область,февраль,2009,789,2009-02-01
1.1e+10,Архангельская область,февраль,2010,701,2010-02-01
1.1e+10,Архангельская область,февраль,2011,694,2011-02-01
1.1e+10,Архангельская область,февраль,2012,562,2012-02-01
1.1e+10,Архангельская область,февраль,2013,617,2013-02-01
1.1e+10,Архангельская область,февраль,2014,738,2014-02-01
1.1e+10,Архангельская область,февраль,2015,573,2015-02-01
1.1e+10,Архангельская область,февраль,2016,467,2016-02-01
1.1e+10,Архангельская область,февраль,2017,517,2017-02-01
1.1e+10,Архангельская область,февраль,2018,415,2018-02-01
1.1e+10,Архангельская область,февраль,2019,399,2019-02-01
1.1e+10,Архангельская область,февраль,2020,441,2020-02-01
1.1e+10,Архангельская область,март,2006,737,2006-03-01
1.1e+10,Архангельская область,март,2007,783,2007-03-01
1.1e+10,Архангельская область,март,2008,814,2008-03-01
1.1e+10,Архангельская область,март,2009,740,2009-03-01
1.1e+10,Архангельская область,март,2010,746,2010-03-01
1.1e+10,Архангельская область,март,2011,779,2011-03-01
1.1e+10,Архангельская область,март,2012,665,2012-03-01
1.1e+10,Архангельская область,март,2013,863,2013-03-01
1.1e+10,Архангельская область,март,2014,724,2014-03-01
1.1e+10,Архангельская область,март,2015,498,2015-03-01
1.1e+10,Архангельская область,март,2016,513,2016-03-01
1.1e+10,Архангельская область,март,2017,557,2017-03-01
1.1e+10,Архангельская область,март,2018,483,2018-03-01
1.1e+10,Архангельская область,март,2019,539,2019-03-01
1.1e+10,Архангельская область,март,2020,403,2020-03-01
1.1e+10,Архангельская область,апрель,2006,756,2006-04-01
1.1e+10,Архангельская область,апрель,2007,833,2007-04-01
1.1e+10,Архангельская область,апрель,2008,674,2008-04-01
1.1e+10,Архангельская область,апрель,2009,879,2009-04-01
1.1e+10,Архангельская область,апрель,2010,973,2010-04-01
1.1e+10,Архангельская область,апрель,2011,818,2011-04-01
1.1e+10,Архангельская область,апрель,2012,695,2012-04-01
1.1e+10,Архангельская область,апрель,2013,637,2013-04-01
1.1e+10,Архангельская область,апрель,2014,737,2014-04-01
1.1e+10,Архангельская область,апрель,2015,634,2015-04-01
1.1e+10,Архангельская область,апрель,2016,497,2016-04-01
1.1e+10,Архангельская область,апрель,2017,555,2017-04-01
1.1e+10,Архангельская область,апрель,2018,517,2018-04-01
1.1e+10,Архангельская область,апрель,2019,391,2019-04-01
1.1e+10,Архангельская область,апрель,2020,294,2020-04-01
1.1e+10,Архангельская область,мая,2006,280,2006-05-01
1.1e+10,Архангельская область,мая,2007,297,2007-05-01
1.1e+10,Архангельская область,мая,2008,411,2008-05-01
1.1e+10,Архангельская область,мая,2009,351,2009-05-01
1.1e+10,Архангельская область,мая,2010,345,2010-05-01
1.1e+10,Архангельская область,мая,2011,317,2011-05-01
1.1e+10,Архангельская область,мая,2012,314,2012-05-01
1.1e+10,Архангельская область,мая,2013,328,2013-05-01
1.1e+10,Архангельская область,мая,2014,378,2014-05-01
1.1e+10,Архангельская область,мая,2015,306,2015-05-01
1.1e+10,Архангельская область,мая,2016,322,2016-05-01
1.1e+10,Архангельская область,мая,2017,308,2017-05-01
1.1e+10,Архангельская область,мая,2018,239,2018-05-01
1.1e+10,Архангельская область,мая,2019,268,2019-05-01
1.1e+10,Архангельская область,мая,2020,68,2020-05-01
1.1e+10,Архангельская область,июнь,2006,982,2006-06-01
1.1e+10,Архангельская область,июнь,2007,1110,2007-06-01
1.1e+10,Архангельская область,июнь,2008,979,2008-06-01
1.1e+10,Архангельская область,июнь,2009,1036,2009-06-01
1.1e+10,Архангельская область,июнь,2010,1092,2010-06-01
1.1e+10,Архангельская область,июнь,2011,1181,2011-06-01
1.1e+10,Архангельская область,июнь,2012,1133,2012-06-01
1.1e+10,Архангельская область,июнь,2013,1121,2013-06-01
1.1e+10,Архангельская область,июнь,2014,1093,2014-06-01
1.1e+10,Архангельская область,июнь,2015,875,2015-06-01
1.1e+10,Архангельская область,июнь,2016,864,2016-06-01
1.1e+10,Архангельская область,июнь,2017,925,2017-06-01
1.1e+10,Архангельская область,июнь,2018,842,2018-06-01
1.1e+10,Архангельская область,июнь,2019,687,2019-06-01
1.1e+10,Архангельская область,июнь,2020,468,2020-06-01
1.1e+10,Архангельская область,июль,2006,1162,2006-07-01
1.1e+10,Архангельская область,июль,2007,1306,2007-07-01
1.1e+10,Архангельская область,июль,2008,1047,2008-07-01
1.1e+10,Архангельская область,июль,2009,1210,2009-07-01
1.1e+10,Архангельская область,июль,2010,1474,2010-07-01
1.1e+10,Архангельская область,июль,2011,1535,2011-07-01
1.1e+10,Архангельская область,июль,2012,1240,2012-07-01
1.1e+10,Архангельская область,июль,2013,1313,2013-07-01
1.1e+10,Архангельская область,июль,2014,1261,2014-07-01
1.1e+10,Архангельская область,июль,2015,1183,2015-07-01
1.1e+10,Архангельская область,июль,2016,1059,2016-07-01
1.1e+10,Архангельская область,июль,2017,1239,2017-07-01
1.1e+10,Архангельская область,июль,2018,860,2018-07-01
1.1e+10,Архангельская область,июль,2019,913,2019-07-01
1.1e+10,Архангельская область,июль,2020,695,2020-07-01
1.1e+10,Архангельская область,август,2006,1286,2006-08-01
1.1e+10,Архангельская область,август,2007,1371,2007-08-01
1.1e+10,Архангельская область,август,2008,1620,2008-08-01
1.1e+10,Архангельская область,август,2009,1393,2009-08-01
1.1e+10,Архангельская область,август,2010,1362,2010-08-01
1.1e+10,Архангельская область,август,2011,1521,2011-08-01
1.1e+10,Архангельская область,август,2012,1340,2012-08-01
1.1e+10,Архангельская область,август,2013,1413,2013-08-01
1.1e+10,Архангельская область,август,2014,1346,2014-08-01
1.1e+10,Архангельская область,август,2015,1246,2015-08-01
1.1e+10,Архангельская область,август,2016,952,2016-08-01
1.1e+10,Архангельская область,август,2017,1028,2017-08-01
1.1e+10,Архангельская область,август,2018,1109,2018-08-01
1.1e+10,Архангельская область,август,2019,984,2019-08-01
1.1e+10,Архангельская область,август,2020,778,2020-08-01
1.1e+10,Архангельская область,сентябрь,2006,1167,2006-09-01
1.1e+10,Архангельская область,сентябрь,2007,1190,2007-09-01
1.1e+10,Архангельская область,сентябрь,2008,1080,2008-09-01
1.1e+10,Архангельская область,сентябрь,2009,1083,2009-09-01
1.1e+10,Архангельская область,сентябрь,2010,1118,2010-09-01
1.1e+10,Архангельская область,сентябрь,2011,1247,2011-09-01
1.1e+10,Архангельская область,сентябрь,2012,1060,2012-09-01
1.1e+10,Архангельская область,сентябрь,2013,1019,2013-09-01
1.1e+10,Архангельская область,сентябрь,2014,961,2014-09-01
1.1e+10,Архангельская область,сентябрь,2015,865,2015-09-01
1.1e+10,Архангельская область,сентябрь,2016,734,2016-09-01
1.1e+10,Архангельская область,сентябрь,2017,842,2017-09-01
1.1e+10,Архангельская область,сентябрь,2018,713,2018-09-01
1.1e+10,Архангельская область,сентябрь,2019,655,2019-09-01
1.1e+10,Архангельская область,сентябрь,2020,620,2020-09-01
1.1e+10,Архангельская область,октябрь,2006,755,2006-10-01
1.1e+10,Архангельская область,октябрь,2007,791,2007-10-01
1.1e+10,Архангельская область,октябрь,2008,721,2008-10-01
1.1e+10,Архангельская область,октябрь,2009,959,2009-10-01
1.1e+10,Архангельская область,октябрь,2010,944,2010-10-01
1.1e+10,Архангельская область,октябрь,2011,914,2011-10-01
1.1e+10,Архангельская область,октябрь,2012,783,2012-10-01
1.1e+10,Архангельская область,октябрь,2013,751,2013-10-01
1.1e+10,Архангельская область,октябрь,2014,741,2014-10-01
1.1e+10,Архангельская область,октябрь,2015,744,2015-10-01
1.1e+10,Архангельская область,октябрь,2016,515,2016-10-01
1.1e+10,Архангельская область,октябрь,2017,554,2017-10-01
1.1e+10,Архангельская область,октябрь,2018,337,2018-10-01
1.1e+10,Архангельская область,октябрь,2019,528,2019-10-01
1.1e+10,Архангельская область,октябрь,2020,494,2020-10-01
1.1e+10,Архангельская область,ноябрь,2006,777,2006-11-01
1.1e+10,Архангельская область,ноябрь,2007,989,2007-11-01
1.1e+10,Архангельская область,ноябрь,2008,855,2008-11-01
1.1e+10,Архангельская область,ноябрь,2009,761,2009-11-01
1.1e+10,Архангельская область,ноябрь,2010,742,2010-11-01
1.1e+10,Архангельская область,ноябрь,2011,1064,2011-11-01
1.1e+10,Архангельская область,ноябрь,2012,673,2012-11-01
1.1e+10,Архангельская область,ноябрь,2013,762,2013-11-01
1.1e+10,Архангельская область,ноябрь,2014,636,2014-11-01
1.1e+10,Архангельская область,ноябрь,2015,663,2015-11-01
1.1e+10,Архангельская область,ноябрь,2016,480,2016-11-01
1.1e+10,Архангельская область,ноябрь,2017,502,2017-11-01
1.1e+10,Архангельская область,ноябрь,2018,332,2018-11-01
1.1e+10,Архангельская область,ноябрь,2019,533,2019-11-01
1.1e+10,Архангельская область,ноябрь,2020,337,2020-11-01
1.1e+10,Архангельская область,декабрь,2006,843,2006-12-01
1.1e+10,Архангельская область,декабрь,2007,1502,2007-12-01
1.1e+10,Архангельская область,декабрь,2008,794,2008-12-01
1.1e+10,Архангельская область,декабрь,2009,819,2009-12-01
1.1e+10,Архангельская область,декабрь,2010,841,2010-12-01
1.1e+10,Архангельская область,декабрь,2011,1329,2011-12-01
1.1e+10,Архангельская область,декабрь,2012,847,2012-12-01
1.1e+10,Архангельская область,декабрь,2013,768,2013-12-01
1.1e+10,Архангельская область,декабрь,2014,759,2014-12-01
1.1e+10,Архангельская область,декабрь,2015,973,2015-12-01
1.1e+10,Архангельская область,декабрь,2016,524,2016-12-01
1.1e+10,Архангельская область,декабрь,2017,622,2017-12-01
1.1e+10,Архангельская область,декабрь,2018,469,2018-12-01
1.1e+10,Архангельская область,декабрь,2019,687,2019-12-01
1.1e+10,Архангельская область,декабрь,2020,369,2020-12-01
1.11e+10,Ненецкий автономный округ (Архангельская область),январь,2006,20,2006-01-01
1.11e+10,Ненецкий автономный округ (Архангельская область),январь,2007,20,2007-01-01
1.11e+10,Ненецкий автономный округ (Архангельская область),январь,2008,34,2008-01-01
1.11e+10,Ненецкий автономный округ (Архангельская область),январь,2009,33,2009-01-01
1.11e+10,Ненецкий автономный округ (Архангельская область),январь,2010,18,2010-01-01
1.11e+10,Ненецкий автономный округ (Архангельская область),январь,2011,25,2011-01-01
1.11e+10,Ненецкий автономный округ (Архангельская область),январь,2012,14,2012-01-01
1.11e+10,Ненецкий автономный округ (Архангельская область),январь,2013,28,2013-01-01
1.11e+10,Ненецкий автономный округ (Архангельская область),январь,2014,14,2014-01-01
1.11e+10,Ненецкий автономный округ (Архангельская область),январь,2015,21,2015-01-01
1.11e+10,Ненецкий автономный округ (Архангельская область),январь,2016,16,2016-01-01
1.11e+10,Ненецкий автономный округ (Архангельская область),январь,2017,11,2017-01-01
1.11e+10,Ненецкий автономный округ (Архангельская область),январь,2018,5,2018-01-01
1.11e+10,Ненецкий автономный округ (Архангельская область),январь,2019,15,2019-01-01
1.11e+10,Ненецкий автономный округ (Архангельская область),январь,2020,10,2020-01-01
1.11e+10,Ненецкий автономный округ (Архангельская область),февраль,2006,23,2006-02-01
1.11e+10,Ненецкий автономный округ (Архангельская область),февраль,2007,17,2007-02-01
1.11e+10,Ненецкий автономный округ (Архангельская область),февраль,2008,29,2008-02-01
1.11e+10,Ненецкий автономный округ (Архангельская область),февраль,2009,29,2009-02-01
1.11e+10,Ненецкий автономный округ (Архангельская область),февраль,2010,24,2010-02-01
1.11e+10,Ненецкий автономный округ (Архангельская область),февраль,2011,27,2011-02-01
1.11e+10,Ненецкий автономный округ (Архангельская область),февраль,2012,23,2012-02-01
1.11e+10,Ненецкий автономный округ (Архангельская область),февраль,2013,26,2013-02-01
1.11e+10,Ненецкий автономный округ (Архангельская область),февраль,2014,27,2014-02-01
1.11e+10,Ненецкий автономный округ (Архангельская область),февраль,2015,24,2015-02-01
1.11e+10,Ненецкий автономный округ (Архангельская область),февраль,2016,13,2016-02-01
1.11e+10,Ненецкий автономный округ (Архангельская область),февраль,2017,17,2017-02-01
1.11e+10,Ненецкий автономный округ (Архангельская область),февраль,2018,9,2018-02-01
1.11e+10,Ненецкий автономный округ (Архангельская область),февраль,2019,13,2019-02-01
1.11e+10,Ненецкий автономный округ (Архангельская область),февраль,2020,20,2020-02-01
1.11e+10,Ненецкий автономный округ (Архангельская область),март,2006,33,2006-03-01
1.11e+10,Ненецкий автономный округ (Архангельская область),март,2007,39,2007-03-01
1.11e+10,Ненецкий автономный округ (Архангельская область),март,2008,41,2008-03-01
1.11e+10,Ненецкий автономный округ (Архангельская область),март,2009,34,2009-03-01
1.11e+10,Ненецкий автономный округ (Архангельская область),март,2010,29,2010-03-01
1.11e+10,Ненецкий автономный округ (Архангельская область),март,2011,32,2011-03-01
1.11e+10,Ненецкий автономный округ (Архангельская область),март,2012,30,2012-03-01
1.11e+10,Ненецкий автономный округ (Архангельская область),март,2013,37,2013-03-01
1.11e+10,Ненецкий автономный округ (Архангельская область),март,2014,25,2014-03-01
1.11e+10,Ненецкий автономный округ (Архангельская область),март,2015,23,2015-03-01
1.11e+10,Ненецкий автономный округ (Архангельская область),март,2016,18,2016-03-01
1.11e+10,Ненецкий автономный округ (Архангельская область),март,2017,22,2017-03-01
1.11e+10,Ненецкий автономный округ (Архангельская область),март,2018,22,2018-03-01
1.11e+10,Ненецкий автономный округ (Архангельская область),март,2019,25,2019-03-01
1.11e+10,Ненецкий автономный округ (Архангельская область),март,2020,19,2020-03-01
1.11e+10,Ненецкий автономный округ (Архангельская область),апрель,2006,24,2006-04-01
1.11e+10,Ненецкий автономный округ (Архангельская область),апрель,2007,31,2007-04-01
1.11e+10,Ненецкий автономный округ (Архангельская область),апрель,2008,35,2008-04-01
1.11e+10,Ненецкий автономный округ (Архангельская область),апрель,2009,38,2009-04-01
1.11e+10,Ненецкий автономный округ (Архангельская область),апрель,2010,41,2010-04-01
1.11e+10,Ненецкий автономный округ (Архангельская область),апрель,2011,22,2011-04-01
1.11e+10,Ненецкий автономный округ (Архангельская область),апрель,2012,29,2012-04-01
1.11e+10,Ненецкий автономный округ (Архангельская область),апрель,2013,27,2013-04-01
1.11e+10,Ненецкий автономный округ (Архангельская область),апрель,2014,18,2014-04-01
1.11e+10,Ненецкий автономный округ (Архангельская область),апрель,2015,22,2015-04-01
1.11e+10,Ненецкий автономный округ (Архангельская область),апрель,2016,20,2016-04-01
1.11e+10,Ненецкий автономный округ (Архангельская область),апрель,2017,19,2017-04-01
1.11e+10,Ненецкий автономный округ (Архангельская область),апрель,2018,21,2018-04-01
1.11e+10,Ненецкий автономный округ (Архангельская область),апрель,2019,18,2019-04-01
1.11e+10,Ненецкий автономный округ (Архангельская область),апрель,2020,8,2020-04-01
